"OldTable","OldColumn","LegacyDataType","NewTable","NewColumn","TargetAvailability","TransformationRule","MandatoryDefaultRule","HistoryStrategy","MigrationDependency","MappingConfidence","Notes"
"T_MENU_PAGES","PAGE_ORDER","NUMBER","tbl_application_page","REVIEW_REQUIRED","ExistingTableRequiredColumn","Manual mapping required; no safe automatic target column was inferred.","Use IAS_ZTBL default if legacy value is null.","CurrentState","Requires parent table load order and surrogate key crosswalk.","Low","Legacy page catalog."
"T_MENU_PAGES","STATUS","VARCHAR2","tbl_application_page","REVIEW_REQUIRED","ExistingTableRequiredColumn","Manual mapping required; no safe automatic target column was inferred.","Use IAS_ZTBL default if legacy value is null.","CurrentState","Requires parent table load order and surrogate key crosswalk.","Low","Legacy page catalog."
"T_MENU_PAGES","HIDE_MENU","NUMBER","tbl_application_page","REVIEW_REQUIRED","ExistingTableRequiredColumn","Manual mapping required; no safe automatic target column was inferred.","Use IAS_ZTBL default if legacy value is null.","CurrentState","Requires parent table load order and surrogate key crosswalk.","Low","Legacy page catalog."
"T_MENU_PAGES","SUB_MENU","NUMBER","tbl_application_page","REVIEW_REQUIRED","ExistingTableRequiredColumn","Manual mapping required; no safe automatic target column was inferred.","Use IAS_ZTBL default if legacy value is null.","CurrentState","Requires parent table load order and surrogate key crosswalk.","Low","Legacy page catalog."
"T_MENU_PAGES","PAGE_KEY","VARCHAR2","tbl_application_page","REVIEW_REQUIRED","ExistingTableRequiredColumn","Manual mapping required; no safe automatic target column was inferred.","Use IAS_ZTBL default if legacy value is null.","CurrentState","Requires parent table load order and surrogate key crosswalk.","Low","Legacy page catalog."
"T_MENU_PAGES","PAGE_URL","VARCHAR2","tbl_application_page","REVIEW_REQUIRED","ExistingTableRequiredColumn","Manual mapping required; no safe automatic target column was inferred.","Use IAS_ZTBL default if legacy value is null.","CurrentState","Requires parent table load order and surrogate key crosswalk.","Low","Legacy page catalog."
"T_MENU_PAGES_GROUPMAP","GROUPMAP_ID","NUMBER","REVIEW_REQUIRED","REVIEW_REQUIRED","ReviewRequired","Manual mapping required; no safe automatic target column was inferred.","Use IAS_ZTBL default if legacy value is null.","Review","Requires parent table load order and surrogate key crosswalk.","Low","No confident automatic target mapping."
"T_MENU_PAGES_GROUPMAP","GROUP_ID","NUMBER","REVIEW_REQUIRED","REVIEW_REQUIRED","ReviewRequired","Manual mapping required; no safe automatic target column was inferred.","Use IAS_ZTBL default if legacy value is null.","Review","Requires parent table load order and surrogate key crosswalk.","Low","No confident automatic target mapping."
"T_MENU_PAGES_GROUPMAP","PAGE_ID","NUMBER","REVIEW_REQUIRED","REVIEW_REQUIRED","ReviewRequired","Manual mapping required; no safe automatic target column was inferred.","Use IAS_ZTBL default if legacy value is null.","Review","Requires parent table load order and surrogate key crosswalk.","Low","No confident automatic target mapping."
"T_MENU_SUB","SUB_MENU_ID","NUMBER","REVIEW_REQUIRED","REVIEW_REQUIRED","ReviewRequired","Manual mapping required; no safe automatic target column was inferred.","Use IAS_ZTBL default if legacy value is null.","Review","Requires parent table load order and surrogate key crosswalk.","Low","No confident automatic target mapping."
"T_MENU_SUB","MENU_ID","NUMBER","REVIEW_REQUIRED","REVIEW_REQUIRED","ReviewRequired","Manual mapping required; no safe automatic target column was inferred.","Use IAS_ZTBL default if legacy value is null.","Review","Requires parent table load order and surrogate key crosswalk.","Low","No confident automatic target mapping."
"T_MENU_SUB","SUB_MENU_NAME","VARCHAR2","REVIEW_REQUIRED","name","ReviewRequired","Direct copy after datatype coercion and audit-column normalization.","Use IAS_ZTBL default if legacy value is null.","Review","Requires parent table load order and surrogate key crosswalk.","Low","No confident automatic target mapping."
"T_MENU_SUB","SUB_MENU_ORDER","NUMBER","REVIEW_REQUIRED","REVIEW_REQUIRED","ReviewRequired","Manual mapping required; no safe automatic target column was inferred.","Use IAS_ZTBL default if legacy value is null.","Review","Requires parent table load order and surrogate key crosswalk.","Low","No confident automatic target mapping."
"T_MENU_SUB","DESCRIPTION","VARCHAR2","REVIEW_REQUIRED","description","ReviewRequired","Direct copy after datatype coercion and audit-column normalization.","Use IAS_ZTBL default if legacy value is null.","Review","Requires parent table load order and surrogate key crosswalk.","Low","No confident automatic target mapping."
"T_MENU_SUB","STATUS","VARCHAR2","REVIEW_REQUIRED","REVIEW_REQUIRED","ReviewRequired","Manual mapping required; no safe automatic target column was inferred.","Use IAS_ZTBL default if legacy value is null.","Review","Requires parent table load order and surrogate key crosswalk.","Low","No confident automatic target mapping."
"T_RISK","R_ID","NUMBER","tbl_lookup_value","lookup_value_id","ExistingTableExistingColumn","Direct copy after datatype coercion and audit-column normalization.","Use IAS_ZTBL default if legacy value is null.","CurrentState","Requires status/lookup normalization register and lookup load order.","Medium","Risk master normalized as lookup values."
"T_RISK","DESCRIPTION","VARCHAR2","tbl_lookup_value","description","ExistingTableExistingColumn","Direct copy after datatype coercion and audit-column normalization.","Use IAS_ZTBL default if legacy value is null.","CurrentState","Requires parent table load order and surrogate key crosswalk.","Low","Risk master normalized as lookup values."
"T_RISK","RATING","NUMBER","tbl_lookup_value","REVIEW_REQUIRED","ExistingTableRequiredColumn","Manual mapping required; no safe automatic target column was inferred.","Use IAS_ZTBL default if legacy value is null.","CurrentState","Requires parent table load order and surrogate key crosswalk.","Low","Risk master normalized as lookup values."
"T_RISK_BRANCH_WISE","AUDIT_PERIOD","NUMBER","REVIEW_REQUIRED","REVIEW_REQUIRED","ReviewRequired","Manual mapping required; no safe automatic target column was inferred.","Use IAS_ZTBL default if legacy value is null.","Review","Requires parent table load order and surrogate key crosswalk.","Low","No confident automatic target mapping."
"T_RISK_BRANCH_WISE","ENITITY_CODE","NUMBER","REVIEW_REQUIRED","REVIEW_REQUIRED","ReviewRequired","Manual mapping required; no safe automatic target column was inferred.","Use IAS_ZTBL default if legacy value is null.","Review","Requires parent table load order and surrogate key crosswalk.","Low","No confident automatic target mapping."
"T_RISK_BRANCH_WISE","GR_ID","NUMBER","REVIEW_REQUIRED","REVIEW_REQUIRED","ReviewRequired","Manual mapping required; no safe automatic target column was inferred.","Use IAS_ZTBL default if legacy value is null.","Review","Requires parent table load order and surrogate key crosswalk.","Low","No confident automatic target mapping."
"T_RISK_BRANCH_WISE","S_GR_ID","NUMBER","REVIEW_REQUIRED","REVIEW_REQUIRED","ReviewRequired","Manual mapping required; no safe automatic target column was inferred.","Use IAS_ZTBL default if legacy value is null.","Review","Requires parent table load order and surrogate key crosswalk.","Low","No confident automatic target mapping."
"T_RISK_BRANCH_WISE","MAX_NUMBER","NUMBER","REVIEW_REQUIRED","REVIEW_REQUIRED","ReviewRequired","Manual mapping required; no safe automatic target column was inferred.","Use IAS_ZTBL default if legacy value is null.","Review","Requires parent table load order and surrogate key crosswalk.","Low","No confident automatic target mapping."
"T_RISK_BRANCH_WISE","WEIGHTAGE_AVERAGE","NUMBER","REVIEW_REQUIRED","REVIEW_REQUIRED","ReviewRequired","Manual mapping required; no safe automatic target column was inferred.","Use IAS_ZTBL default if legacy value is null.","Review","Requires parent table load order and surrogate key crosswalk.","Low","No confident automatic target mapping."
"T_RISK_BRANCH_WISE","GRAVITY_RISK","NUMBER","REVIEW_REQUIRED","REVIEW_REQUIRED","ReviewRequired","Manual mapping required; no safe automatic target column was inferred.","Use IAS_ZTBL default if legacy value is null.","Review","Requires parent table load order and surrogate key crosswalk.","Low","No confident automatic target mapping."
"T_RISK_BRANCH_WISE","NUMBER_OF_OBSERVATIONS","NUMBER","REVIEW_REQUIRED","REVIEW_REQUIRED","ReviewRequired","Manual mapping required; no safe automatic target column was inferred.","Use IAS_ZTBL default if legacy value is null.","Review","Requires parent table load order and surrogate key crosswalk.","Low","No confident automatic target mapping."
"T_RISK_BRANCH_WISE","RISK_BASED_MARKS","NUMBER","REVIEW_REQUIRED","REVIEW_REQUIRED","ReviewRequired","Manual mapping required; no safe automatic target column was inferred.","Use IAS_ZTBL default if legacy value is null.","Review","Requires parent table load order and surrogate key crosswalk.","Low","No confident automatic target mapping."
"T_RISK_BRANCH_WISE","WEIGHTED_AVERAGE_MARKS","NUMBER","REVIEW_REQUIRED","REVIEW_REQUIRED","ReviewRequired","Manual mapping required; no safe automatic target column was inferred.","Use IAS_ZTBL default if legacy value is null.","Review","Requires parent table load order and surrogate key crosswalk.","Low","No confident automatic target mapping."
"T_RISK_BRANCH_WISE","ENTITY_ID","NUMBER","REVIEW_REQUIRED","entity_id","ReviewRequired","Direct copy after datatype coercion and audit-column normalization.","Use IAS_ZTBL default if legacy value is null.","Review","Requires tbl_entity migration and entity-code crosswalk.","Medium","No confident automatic target mapping."
"T_RISK_BRANCH_WISE","ENG_ID","NUMBER","REVIEW_REQUIRED","REVIEW_REQUIRED","ReviewRequired","Manual mapping required; no safe automatic target column was inferred.","Use IAS_ZTBL default if legacy value is null.","Review","Requires parent table load order and surrogate key crosswalk.","Low","No confident automatic target mapping."
"T_RISK_BRANCH_WISE","FINAL_MARKS","NUMBER","REVIEW_REQUIRED","REVIEW_REQUIRED","ReviewRequired","Manual mapping required; no safe automatic target column was inferred.","Use IAS_ZTBL default if legacy value is null.","Review","Requires parent table load order and surrogate key crosswalk.","Low","No confident automatic target mapping."
"T_RISK_BRANCH_WISE","CIA_MARKS","NUMBER","REVIEW_REQUIRED","REVIEW_REQUIRED","ReviewRequired","Manual mapping required; no safe automatic target column was inferred.","Use IAS_ZTBL default if legacy value is null.","Review","Requires parent table load order and surrogate key crosswalk.","Low","No confident automatic target mapping."
"T_RISK_FAD_ANNEXURE","ANNEXURE_ID","NUMBER","REVIEW_REQUIRED","REVIEW_REQUIRED","ReviewRequired","Manual mapping required; no safe automatic target column was inferred.","Use IAS_ZTBL default if legacy value is null.","Review","Requires parent table load order and surrogate key crosswalk.","Low","No confident automatic target mapping."
"T_RISK_FAD_ANNEXURE","ANNEXURE_CODE","VARCHAR2","REVIEW_REQUIRED","REVIEW_REQUIRED","ReviewRequired","Manual mapping required; no safe automatic target column was inferred.","Use IAS_ZTBL default if legacy value is null.","Review","Requires parent table load order and surrogate key crosswalk.","Low","No confident automatic target mapping."
"T_RISK_FAD_ANNEXURE","ANNEXURE_CODE","VARCHAR2","REVIEW_REQUIRED","REVIEW_REQUIRED","ReviewRequired","Manual mapping required; no safe automatic target column was inferred.","Use IAS_ZTBL default if legacy value is null.","Review","Requires parent table load order and surrogate key crosswalk.","Low","No confident automatic target mapping."
"T_RISK_FAD_ANNEXURE","ANNEXURE_NAME","VARCHAR2","REVIEW_REQUIRED","name","ReviewRequired","Direct copy after datatype coercion and audit-column normalization.","Use IAS_ZTBL default if legacy value is null.","Review","Requires parent table load order and surrogate key crosswalk.","Low","No confident automatic target mapping."
"T_RISK_FAD_ANNEXURE","IS_ACTIVE","CHAR","REVIEW_REQUIRED","REVIEW_REQUIRED","ReviewRequired","Manual mapping required; no safe automatic target column was inferred.","Use IAS_ZTBL default if legacy value is null.","Review","Requires parent table load order and surrogate key crosswalk.","Low","No confident automatic target mapping."
"T_RISK_FAD_ANNEXURE","CREATED_ON","DATE","REVIEW_REQUIRED","created_on","ReviewRequired","Direct copy after datatype coercion and audit-column normalization.","Use IAS_ZTBL default if legacy value is null.","Review","Requires parent table load order and surrogate key crosswalk.","Medium","No confident automatic target mapping."
